;x1;x2;u1;e1;u;f1;f2
196;1.1700110641939085;3.0253879322661463;0.21567128466120455;-0.15219925984283608;1.018697712110137;0.0;0.0
197;1.1600529492276865;3.0406310999108435;0.21117460257509957;-0.15112484354362982;1.0009448189342343;0.0;0.0
198;1.1554154746089016;3.025218120030784;0.207100557485374;-0.16027097525637016;1.0108258472612368;0.0;0.0
199;1.1574748342062653;3.0015330905706286;0.20439241004544706;-0.14360398363939278;1.0298728692223253;0.0;0.0
200;1.171651284492595;3.0004462080918364;0.20296052473820558;-0.12816434685580083;1.0026411190642777;0.0;0.0
201;1.145893175402473;3.0036514442835287;0.1980246998446048;-0.16988634057101604;0.9904053963970898;0.0;0.0
202;1.1099535740004154;2.9467882830889174;0.19303451006921002;-0.15492396529235117;1.0087335438604887;0.0;0.0
203;1.053811988765891;2.9487380608118894;0.1927521010410167;-0.10103511879090692;0.996862362224938;0.0;0.0
204;1.0415517626755701;2.956463960903165;0.195212954921549;-0.05724827132830056;0.9898022170478192;0.0;0.0
205;1.0320388791604547;2.941278613059628;0.19606613633066317;-0.05247965029146113;0.9708789116291744;0.0;0.0
206;0.9983136127536585;2.9345639683360067;0.19415164674589586;-0.06049106187313093;0.98711117071642;0.0;0.0
207;1.025549194992629;2.931066098095346;0.19515732980363093;-0.009731713270683787;0.9782960209744551;0.0;0.0
208;0.9932875637478159;2.8705054760273643;0.195499916506312;-0.04771461871473878;0.9439386046929795;0.0;0.0
209;0.9925145607074556;2.8050174173138602;0.1927028117892947;-0.04818087042220853;0.9189941994883358;0.0;0.0
210;0.9653281319646211;2.758158426390612;0.1888366001987514;-0.0726514778905068;0.9231638804379031;0.0;0.0
211;0.9419717657399859;2.7048528904433904;0.18635608360668066;-0.04248098663971368;0.9422958467905247;0.0;0.0
212;0.9715485022797646;2.6814461296395073;0.18811760736103825;-0.0006531660327933051;0.9335360888666386;0.0;0.0
213;0.9537092309874736;2.6677527026922125;0.18771871525429024;-0.036711816673327125;0.9461051394182866;0.0;0.0
214;0.982114231733732;2.6361453918483604;0.18747994634485107;-0.008486533468709468;0.9346370890414029;0.0;0.0
215;0.9366127230160304;2.5799511429786737;0.18478979401205903;-0.0472399917778695;0.9276465578367284;0.0;0.0
216;0.908126280118968;2.5084376666967056;0.18269761496663392;-0.009378798590274393;0.9470995743284688;0.0;0.0
217;0.9293958358153173;2.4689768583000418;0.1863805416188234;0.03894986083540548;0.9411016062217769;0.0;0.0
218;0.9209024069559268;2.444385247814819;0.18656800409131347;0.009875100664954558;0.9300319779798127;0.0;0.0
219;0.9319102004522795;2.434589206442753;0.18420042901007327;0.008626131037462823;0.9117419684736526;0.0;0.0
220;0.8922839651053447;2.424373137295954;0.18263321340749875;-0.019207190895802504;0.9214713307588833;0.0;0.0
221;0.8810111392240081;2.4338278501599087;0.1836919018197547;0.02907075001961619;0.9266847008888985;0.0;0.0
222;0.8510975477796359;2.3968887502822596;0.18711697638840605;0.044588639688098654;0.9139079859116928;0.0;0.0
223;0.8650133595416453;2.3384748429192523;0.1888657817466424;0.061881209416552146;0.9523373283896308;0.0;0.0
224;0.8548258625943599;2.361188470914069;0.19246055099536596;0.08754794526249786;0.9406113981808425;0.0;0.0
225;0.8692398552848418;2.3366244116978576;0.19444816009474783;0.08719239128298316;0.9572615422032157;0.0;0.0
226;0.9009226914422401;2.3128893725962496;0.19488798962763376;0.08785153120891342;0.9597597766569881;0.0;0.0
227;0.9118239997914126;2.2613477181816446;0.19501073550107828;0.057504398453545796;0.9594157374902119;0.0;0.0
228;0.9600132457826237;2.206878802006253;0.19576500550126472;0.04725586410972411;0.9415692022607284;0.0;0.0
229;0.9526222148531504;2.2095274106978096;0.19225632826276964;-0.01796668049083667;0.9486157183931876;0.0;0.0
